Chi_tieu,Gia_tri,Don_vi
Trả trước mua đất và các dự án bất động sản,96810944463,VND
- Công ty TNHH Sản xuất Vật liệu Xây dựng Phú Đức,50589989194,VND
- Trung tâm Phát triển quỹ đất Cần Thơ,42291036429,VND
- Ban Bồi thường Giải phóng mặt bằng Quận 7,3929918840,VND
Trả trước cho các nhà thầu phụ,22609698195,VND
- Ông Đình Tiên Hoàng,9062615994,VND
- Công ty TNHH Tư vấn và Quản lý Xây dựng Delta,1535206847,VND
- Các nhà thầu phụ khác,12011875354,VND
Trả trước cho bên liên quan (TM số 31),22876981571,VND
TỔNG CỘNG,142297624229,VND
- Công ty TNHH Sản xuất Vật liệu Xây dựng Phú Đức,-50589989194,VND
GIÁ TRỊ THUÀN,91707635035,VND
