Chi_tieu,Gia_tri,Don_vi
"- Phải thu về lãi tiền gửi,tiền cho vay, lãi trái phiếu",16370622225,VND
- Phải thu về bảo hiểm xãhội,572750082,VND
- Tạm ứng,2742465871,VND
"- Ký cược, ký quỹ",53987279363,VND
Công ty Cổ phần Tư vấnThiết kế và Đầu tư Xâydụng Đại Nam Sơn (1),52650639863,VND
- Công ty Cổ phần Bất độngsản Galaxy Land (2),762921100000,VND
- Công ty Nam Hồng -TNHH (4),1682930936,VND
- Công ty Cổ phần Dịch vụvà Đầu tư Trustlink phảithu lãi cho vay,23813402739,VND
- Công ty TNHH Giải phápvà Công nghệ An Thịnh,384300000,VND
- Công ty TNHH Địa ốc GiaPhú,5391000324,VND
- Phải thu khác,3791213151,VND
