Chi_tieu,Gia_tri,Don_vi
"- Phải thu về lãi tiền gửi, tiền cho vay, lãi trái phiếu",1641782179,VND
- Phải thu về bảo hiểm xã hội,142504100,VND
- Tạm ứng,62966743493,VND
"- Ký cược, ký quỹ",705717707920,VND
- Hợp tác kinh doanh (5)&(6),1945287483226,VND
- Các khoản chi/bù trừ công nợ hộ (7)&(8),127800526395,VND
- Phải thu khác,13858469826,VND
"- Ký quỹ, ký cược",705717707920,VND
+ Công ty Cổ phần Bất động sản Cen Sài Gòn,7744267734,VND
+ Công ty Cổ phần Hồng Lam Xuân Thành (1),422755178176,VND
+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),38650639863,VND
+ Công ty Cổ phần Paradise Đại Lải (3),55000000000,VND
+ Công ty Cổ phần Bất động sản Galaxy Land (4),167075982647,VND
+ Các đối tượng khác,14491639500,VND
- Hợp tác kinh doanh,1945287483226,VND
+ Công ty Cổ phần Bất Đông Sản Galaxy Land (5),1145287483226,VND
+ Công ty Cổ phần Đầu tư Thành Đạt VN (6),800000000000,VND
"- Phải thu lãi tiền gửi, cho vay",1641782179,VND
+ Các đối tượng khác,1641782179,VND
- Các đối tượng khác,204768243814,VND
+ Công ty TNHH Địa ốc Gia Phú,5391000324,VND
+ Bà Đình Thùy Dương (7),127800526395,VND
+ Các đối tượng khác,71576717095,VND
