Chi_tieu,Gia_tri,Don_vi
Số dư tại 01/01/2021,1234896282120,VND
Lỗ trong năm trước,-280028911741,VND
Trích lập quỹ,-211200000,VND
Trích quỹ khen,-6096958472,VND
thường phúc lợi,-965891663,VND
Công ty con,75713565472,VND
điều chỉnh loi nhuận,-9356984215,VND
Giảm khác,1013949901501,VND
Số dư tại 31/12/2021,1013949901501,VND
Số dư tại 01/01/2022,1013949901501,VND
Lãi trong năm,59063698590,VND
Tăng khác,458810972,VND
Điều chỉnh quỹ đầu tư phát triển tại Công ty con do thay đổi tỷ lệ sở hữu,19496692,%
Điều chỉnh giảm do mua thêm cổ phần tại,-8321000000,VND
Công ty con Giảm khác,-1666086186,VND
Số dư tại 31/12/2022,1063504821569,VND
