Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,274516712466,VND
"Ký cược, ký quỹ",7841918800,VND
Tạm ứng,11158532317,VND
Phải thu khác,255516261349,VND
"- Lãi tiền gửi, tiền cho vay",3415395190,VND
- Công ty Cổ phần Dịch vụ Hỗ trợ và Phát triển Đầu tư - IOC,14591642060,VND
- Phải thu ứng tiền cho các cá nhân tại Công ty CP Viptour - Togi,46240000000,VND
- Bà Nguyễn Thị Dung,53200000000,VND
- Khoản phải thu liên quan nhận chuyển nhượng cổ phần (1),114000000000,VND
- Phải thu khác,23997224099,VND
Dài hạn,323836126954,VND
"Ký cược, ký quỹ",144362576774,VND
- Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Ba Đình (2),140400000000,VND
- Các đối tượng khác,3962576774,VND
Phải thu khác,179473550180,VND
- Công ty TNHH VNT (3),78027802500,VND
- Công ty Licogi 19 (4),57000000000,VND
- Công ty Cổ phần Giày da và May mặc xuất khẩu (5),44383247680,VND
- Các khoản phải thu khác,62500000,VND
