Chi_tieu,Gia_tri,Don_vi
Tài sản thừa chờ giải quyết,29431596,VND
Kinh phí công đoàn,943639586,VND
"Bảo hiểm xã hội, y tế, thất nghiệp",1136459794,VND
Nhận ký quỹ ký cược ngắn hạn,3986338160,VND
Cổ tức phải trả,1262019737,VND
"Các khoản phải trả, phải nộp khác",99562684333,VND
"Hội đồng đèn bù, giải phóng mặt bằng các dự án",53034154726,VND
Lệ phí trước bạ và phí bảo trì chung cư phải trả,34313329501,VND
Các khoản phải trả khác,12215200106,VND
Nhận ký quỹ ký cược,1092524500,VND
Nhận ký quỹ ký cược dài hạn khác,1092524500,VND
