Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,348774572608,VND
Tạm ứng lợi nhuận được chia từ hợp tác kinh doanh,116288584457,VND
"Lệ phí trước bạ, phí bảo trì chung cư",64649068187,VND
"Phải trả chi phí đến bù, giải tỏa",32477783890,VND
Nhận đặt cọc từ khách hàng,20550000000,VND
"Nhận ký quỹ, ký cược ngắn hạn",8661791326,VND
Phải trả Ông Phan Văn Bình,68535809188,VND
Dài hạn,20428400000,VND
Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,19600000000,VND
"Nhận ký quỹ, ký cược",828400000,VND
TỔNG CỘNG,369202972608,VND
