Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,876808757574,VND
Khách hàng Dự án Khu Đô thị mới Nam Vĩnh Yên,301913033179,VND
Khách hàng Dự án Khu căn hộ Cao cấp DICPhoenix (*),268776436753,VND
Khách hàng Dự án chung cư Gateway,231309483587,VND
Khách hàng Dự án Khu Trung tâm Chí Linh –Vũng Tàu,23528032041,VND
Khách hàng Dự án Thủy Tiên,13235275947,VND
Công ty Cổ phần DCP Châu Á,9176047500,VND
Công ty Cổ phần DIC Số 4,3382402000,VND
Dài hạn,8318000000,VND
Ông Lê Văn Hường,8318000000,VND
TỔNG CỘNG,885126757574,VND
Dự phòng phải thu dài hạn khó đòi,-8318000000,VND
GIÁ TRỊ THUẦN,876808757574,VND
Trong đó:Các bên khác,846264600792,VND
Các bên liên quan (Thuyết minh – TM số 30),30544156782,VND
