Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,2568081007713,VND
Nhận đặt cọc chuyển nhượng dự án (*),2231550000000,VND
Lợi nhuận được chia từ hợp tác kinh doanh,116388584457,VND
"Lệ phí trước bạ, phí bảo trì chung cư",85526052508,VND
Phải trả Ông Phan Văn Bình,52180322235,VND
"Chi phí đến bù, giải tỏa phải trả",26506935337,VND
Nhận đặt cọc từ khách hàng,26194980294,VND
"Nhận ký quỹ, ký cược ngắn hạn",12101219500,VND
Dài hạn,19988120000,VND
Nhận vốn góp từ Hợp tác Kinh doanh các dự án bất động sản,19600000000,VND
"Nhận ký quỹ, ký cược",388120000,VND
TỔNG CỘNG,2588069127713,VND
