Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,2083680848541,VND
Nhận đặt cọc của Công ty TNHH Nhà Long Phước để chuyển nhượng dự án,1346447875000,VND
Nhận đặt cọc của các khách hàng khác để chuyển nhượng dự án,174344902500,VND
"Nhận ký quỹ, ký cược",218066241589,VND
Lợi nhuận được chia từ hợp tác kinh doanh,136388584457,VND
"Lệ phí trước bạ, quỹ bảo trì chung cư (i)",40702543903,VND
"Chi phí đèn bù, giải tỏa phải trả",48878506194,VND
Phải trả ông Phan Văn Bình,17425635609,VND
Phải trả khác,101426559289,VND
Dài hạn,34686562534,VND
Nhận hợp tác đầu tư các dự án bất động sản (ii),1119952234,VND
"Nhận ký quỹ, ký cược",33566610300,VND
