Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,1080875007032,VND
Khách hàng Dự án Chung cư Vũng Tàu Gateway,648602083855,VND
Khách hàng Dự án Khu căn hộ Cao cấp DIC Phoenix (i),157294923630,VND
Khách hàng Dự án Khu đỏ thị mới Nam Vĩnh Yên,111733041827,VND
Công ty Cổ phần Đầu tư Phát triển Thiên Tân (ii),59000000000,VND
Khách hàng Dự án Khu Trung tâm Chí Linh,22545436041,VND
Khách hàng Dự án Thủy Tiên,13042715822,VND
Công ty Cổ phần DCP Châu Á,9176047500,VND
Dài hạn,8318000000,VND
Ông Lê Văn Huống,8318000000,VND
TỔNG CỘNG,1089193007032,VND
Dự phòng phải thu khó đòi,-16044828556,VND
GIÁ TRỊ THUÀN,1073148178476,VND
Trong đó:Các bên khác,1058776916113,VND
Các bên liên quan (Thuyết minh – TM số 33),14371262363,VND
Số đầu năm,16856010431,VND
Cộng: Trích lập dự phòng trong năm,83377336,VND
Trừ: Hoàn nhập dự phòng trong năm,-15141011,VND
Trừ: Sáp nhập Công ty con trong năm,-879418200,VND
Số cuối năm,16044828556,VND
