Chi_tieu,Gia_tri,Don_vi
Luu chuyen tien thuan tu hoat dong kinh doanh,3850000000000,VND
Tien chi mua sam tai san co dinh,-1275000000000,VND
Tien thu tu thanh ly tai san co dinh,125000000000,VND
Luu chuyen tien thuan tu hoat dong dau tu,-1150000000000,VND
Tien thu tu di vay,900000000000,VND
Tien tra no goc vay,-1125000000000,VND
Co tuc da tra,-725000000000,VND
Luu chuyen tien thuan tu hoat dong tai chinh,-950000000000,VND
Luu chuyen tien thuan trong ky,1750000000000,VND
Tien va tuong duong tien dau ky,16500000000000,VND
Tien va tuong duong tien cuoi ky,18250000000000,VND
