Chi_tieu,Gia_tri,Don_vi
Luu chuyen tien thuan tu hoat dong kinh doanh,18450000.5,Trieu dong
Tien chi mua sam tai san co dinh,-1250000.25,Trieu dong
Tien thu tu thanh ly tai san co dinh,82500.75,Trieu dong
Luu chuyen tien thuan tu hoat dong dau tu,-1167499.5,Trieu dong
Tien thu tu phat hanh giay to co gia,6500000,Trieu dong
Tien chi tra no giay to co gia,-5000000,Trieu dong
Co tuc da tra,-1500000,Trieu dong
Luu chuyen tien thuan tu hoat dong tai chinh,0,Trieu dong
Tien va tuong duong tien dau ky,21250000,Trieu dong
Anh huong cua thay doi ty gia,125000,Trieu dong
Tien va tuong duong tien cuoi ky,38657501,Trieu dong
