Chi_tieu,Gia_tri,Don_vi
Vay ngân hàng,288407348038,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Dương (i),120300000000,VND
- Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Hải Dương (ii),79697035106,VND
- Ngân hàng TMCP Xăng dầu Petrolimex - Chi nhánh Hải Dương (iii),51599241732,VND
- Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Hải Dương (iv),27385000000,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Sở Giao dịch 1 (v),9426071200,VND
Vay cá nhân (vi),92606640000,VND
- Nguyễn Thế Hiếu,52000000000,VND
- Các cá nhân khác,40606640000,VND
Trái phiếu phát hành (vii),446562500000,VND
