Chi_tieu,Gia_tri,Don_vi
Các công ty liên quan,6095915458,Nghin VND
Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,2314922876,Nghin VND
Công ty Cổ phần An Đông Mia,514788889,Nghin VND
Công ty Cổ phần Cao su Hoàng Anh - Quang Minh,849513068,Nghin VND
Công ty Cổ phần Thẻ thao Hoàng Anh Gia Lai,259169936,Nghin VND
Công ty TNHH Khoáng sản Hoàng Anh GL – Kontum,53092286,Nghin VND
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,22895432,Nghin VND
Công ty Cổ phần Đầu tư Việt May,5590000,Nghin VND
Công ty Cổ phần IAPACCO,6123820,Nghin VND
Công ty TNHH Điện Hoàng Anh Attapeu,500000,Nghin VND
