Chi_tieu,Gia_tri,Don_vi
Tài sản thừa chờ giải quyết,172739856,%
"Kinh phí công đoàn, BHXH, BHYT, BHTN",2914470336,%
"Nhận ký quỹ, ký cược ngắn hạn",270489736,%
"Cổ tức, lợi nhuận phải trả",83802660,%
Phải trả về gốc hợp đồng hợp tác đầu tư,36600000000,%
Công ty TNHH Kinh doanh Thương mại TĐN Việt Nam (i),9000000000,%
Công ty Cổ phần Đầu tư và Thương mại VKD (ii),27600000000,%
Phải trả về lợi nhuận của hợp đồng hợp tác đầu tư,493630137,%
Công ty Cổ phần Đầu tư và Thương mại VKD,493630137,%
Các khoản phải trả ngắn hạn khác,2982412137,%
