Chi_tieu,Gia_tri,Don_vi
Đầu tư nằm giữ đến ngày đáo hạn,855790114100,VND
Ngắn hạn,855790114100,VND
- Tiền gửi có kỳ hạn (i),280000000000,VND
- Trái phiếu (ii),10000000000,VND
- Các khoản đầu tư khác,565790114100,VND
Khoản đầu tư vào tổ chức,565790114100,VND
+ Công ty Cổ Phần Đầu Tư Thương Mại Hoa Sen Việt Nam (iii),304551407000,VND
+ Công ty Cổ Phần Đầu tư và Phát triển Nông sản Hưng Yên (iv),99795068000,VND
+ Công ty Cổ Phần Đầu Tư Trí Việt (v),59541487500,VND
+ Công ty Cổ Phần Đầu Tư Bất Đông Sản F.I.T (vi),37527000000,VND
+ Công ty Cổ Phần FIT COSMETICS (vii),22500000000,VND
+ Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam (viii),12165000000,VND
+ Công ty Cổ Phần Thương mại và Phát triển Nông nghiệp VP (ix),11274151600,VND
+ Công ty Cổ Phần Today Cosmetics (x),10000000000,VND
+ Công ty Cổ phần FIT Consumer (xi),8436000000,VND
