Chi_tieu,Gia_tri,Don_vi
Vay dài hạn,2813764774228,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai (i1),906269403555,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai (i2),1512778851160,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai (i3),55174137200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM (i4),198293066129,VND
- Ngân hàng TMCP Quốc Dân - Sở Giao dịch (i5),2257430000,VND
- Liên hiệp Chè Việt Nam (i6),767498084,VND
- Trịnh Đình Trường (i7),138224388100,VND
Trái phiếu thường,496997163674,VND
- Vay dài hạn đến hạn trả trong vòng 1 năm,263343274696,VND
- Trái phiếu phát hành đến hạn,371069347003,VND
Vay và nợ thuê tài chính dài hạn,2676349316203,VND
