Chi_tieu,Gia_tri,Don_vi
Bên liên quan,4295714316,VND
Công ty CP Trang trí Nội thất Onwa Tech,4295714316,VND
Bên khác,1144817209623,VND
Công ty CP BM Windows,2997055456,VND
Công ty CP Kỹ thuật Jesco Hòa Bình,13694817215,VND
Công ty CP Cơ khí và Nhôm kính Anh Việt,24972074777,VND
Công ty TNHH MTV Thương mại Sản xuất Mỹ Khang,19281388212,VND
Công ty Luật TNHH ALB & Partners,109269356877,VND
Công ty CP Đầu Tư Xây Dụng VinTech,56123049028,VND
Công ty TNHH Bê Tông Vá Xây Dụng Minh Đức,19141886051,VND
Công ty CP Xây dựng và Đầu tư Greenhouse Group,45210910907,VND
Công ty CP Thương mại và Đầu tư Hồng Hà,105324873301,VND
Trả trước ngắn hạn khác,748801797799,VND
Dự phòng các khoản trả trước cho người bán ngắn hạn,-116934484406,VND
Giá trị thuần,1032178439533,VND
Công ty CP Thương mại và Đầu tư Hồng Hà,105324873301,VND
Trả trước ngắn hạn khác,11609611105,VND
Công ty CP Gamuda Land (HCMC),208377456034,VND
Công ty CP Tập đoàn Ecopark,95012446228,VND
Công ty CP Kinh doanh và Xây dựng Quang Minh,124490373682,VND
Công ty TNHH MTV Đầu tư Phát triển Gia Cư,84464960983,VND
Công ty CP Quốc Lộc Phát,205273853777,VND
Các Khách hàng khác,1542596071555,VND
Dự phòng phải thu khó đòi,-456003862786,VND
Giá trị thuần,1804211299473,VND
