Chi_tieu,Gia_tri,Don_vi
Phải trả ngắn hạn khác,583380274169,VND
Nhận đặt cọc chuyển nhượng dự án,230396515470,VND
Lợi nhuận được chia từ hợp tác kinh doanh,136388584457,VND
"Lệ phí trước bạ, quỹ bảo trì chung cư (i)",76167099268,VND
"Chi phí đến bù, giải tỏa phải trả",29726027982,VND
Phải trả ông Phan Văn Bình,26627957846,VND
Nhận đặt cọc từ khách hàng,15541588589,VND
"Nhận ký quỹ, ký cược",13470527500,VND
Phải trả khác,55061973057,VND
Phải trả dài hạn khác,20106000000,VND
Nhận hợp tác đầu tư các dự án bất động sản (ii),19600000000,VND
"Nhận ký quỹ, ký cược khác",506000000,VND
