Chi_tieu,Gia_tri,Don_vi
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,330068529950,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",296897416150,VND
3. Trả trước cho người bán,20474439337,VND
6. Dự phòng phải thu khó đòi,-308273893044,VND
Tổng cộng,99774816943,VND
Dự phòng phải thu bán các tài sản tài chính khó đòi,296897416150,VND
- Công ty TNHH TMXD Phúc Bảo Minh,296897416150,VND
Phải thu các dịch vụ công ty chứng khoán cung cấp khó đòi,10992959417,VND
- Công ty Cổ phần bệnh viện Hữu Nghị Đa Khoa Nghệ An,10000000,VND
- Phải thu giao dịch ký quỹ quá hạn - khách hàng cá nhân,10982959417,VND
Phải thu khác khó đòi,388517477,VND
- Tiền bán tải sản,309521422,VND
- Phải thu khác,78996055,VND
Tổng công,308278893044,VND
