Chi_tieu,Gia_tri,Don_vi
Dự phòng phải thu bán các tài sản tài chính khó đôi,2531847570,VND
- Khách hàng Đặng Văn Sỹ,2531847570,VND
Phải thu các dịch vụ công ty chứng khoán cung cấp khó đôi,12248527916,VND
- CTCP Công nghệ mới Kim Tự Tháp Việt Nam,525000000,VND
- CTCP Thái Hòa,80000000,VND
- Công ty Liên doanh Dược phẩm Éloge France Việt Nam,80000000,VND
- CTCP Hàng hải Sài Gòn,270000000,VND
- Tổng CTCP Xây dựng điện Việt Nam (Vneco),150000000,VND
- Phải thu giao dịch ký quỹ quá hạn - khách hàng cá nhân,11143527916,VND
Phải thu khác khó đôi,521517477,VND
- Tiền bán tài sản,309521422,VND
- Phải thu CTCP Công nghệ mới Kim Tự Tháp Việt Nam,133000000,VND
- Phải thu khác,78996055,VND
Tổng cộng,15301892963,VND
