Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Năng Lượng Sài Gòn- Bình Định,390000000000,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,507891000000,VND
Công ty Cổ phần Tư vấn và Đầu tư Kim Hà,210000000000,VND
Công ty Cổ phần Đầu tư Bất động sản Saigontel,130540525890,VND
Sài Gòn- Bình Thuận,127259178083,VND
Tổng Công ty Xây dựng Hà Nội – CTCP,89096568334,VND
Evergreen Bắc Giang,75400000000,VND
Công ty Cổ phần Đầu tư Sài Gòn – Huế,72800000000,VND
Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân,54052000000,VND
Phải thu về cho vay các công ty khác,154323579561,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 30),951048888922,VND
TỔNG CỘNG,2762411740790,VND
Dự phòng phải thu khác về cho vay khó đòi,-500000000,VND
Công ty Cổ phần Dịch vụ Kinh Bắc,23400000000,VND
Các bên khác,300000000,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 30),124723703957,VND
TỔNG CỘNG,148423703957,VND
