Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,70200898238,VND
Tài sản thừa chờ giải quyết,2786467937,VND
Kinh phí công đoàn,2176805905,VND
Bảo hiểm xã hội,3189489660,VND
Bảo hiểm y tế,826120119,VND
Bảo hiểm thất nghiệp,56531846,VND
"Nhận ký quỹ, ký cược ngắn hạn",6806936660,VND
"Cổ tức, lợi nhuận phải trả",1000058000,VND
"Các khoản phải trả, phải nộp khác",53358488111,VND
+ Võ Đức Thảo,3002901697,VND
"+ Các khoản phải trả, phải nộp khác",45036848699,VND
b) Dài hạn,1870000000,VND
"Nhận ký quỹ, ký cược dài hạn",1870000000,VND
