Chi_tieu,Gia_tri,Don_vi
Phải thu Nhà nước về cổ phần hóa (*),24305036499,VND
Phải thu về lãi cho vay,168987348066,VND
- Công ty CP Trồng rìng & Cây CN ĐLGL,45603579249,VND
- DNTN DL Lữ hành & ĐT Xây dựng,974653388,VND
- Nguyễn Tân Tiến,28168769440,VND
- Công ty TNHH MTV Việt Gia Phát,21173297438,VND
- Công ty CP Đầu tư Xây dựng ĐLGL,15502239416,VND
- Các đối tượng khác,57564809135,VND
Tạm ứng,10943077007,VND
"Ký cược, ký quỹ",15066584016,VND
"Phải thu BHXH, BHYT",35862750,VND
Phải thu khác,19664029590,VND
