Chi_tieu,Gia_tri,Don_vi
Vay và nợ thuê tài chính ngắn hạn,724546892856,VND
Vay ngắn hạn,174983815400,VND
- Ngân hàng TMCP Đầu tư và Phát triển ViệtNam - CN Gia Lai (2),174983815400,VND
Trái phiếu phát hành đến hạn trả (3),417273219456,VND
Vay dài hạn đến hạn trả,132289858000,VND
- Ngân hàng TMCP Đầu tư và Phát triển ViệtNam - CN Gia Lai (4),132289858000,VND
Vay và nợ thuê tài chính dài hạn,60257027370,VND
- Ngân hàng TMCP Đầu tư và Phát triển ViệtNam - CN Gia Lai (4),20200000000,VND
- Công ty CP BOT & BT Đức Long Gia lai (1),20057027370,VND
- Công ty CP Đầu tư và Phát triển Điện năng ĐứcLong Gia Lai (5),20000000000,VND
Vay và nợ thuê tài chính bên liên quan,40057027370,VND
