Chi_tieu,Gia_tri,Don_vi
Doanh thu chưa thực hiện ngắn hạn,35216877725,VND
Doanh thu nhận trước về cho thuê tài sản,35216877725,VND
Tiền đặt cọc của khách hàng mua nhà,210471089812,VND
Kinh phí công đoàn,10412734806,VND
Bảo hiểm xã hội,47713804918,VND
Phải trả nhân viên về chi phí công trình,9600144124,VND
"Tiền trợ cấp thời việc, thanh toán chế độ cho nhân viên",18842759243,VND
"Nhận ký quỹ, ký cược ngắn hạn khác",8200856991,VND
"Cổ tức, lợi nhuận phải trả",344486170,VND
Quỹ học bằng,1933500000,VND
Phải trả khác,135382695904,VND
"Nhận ký quỹ, ký cược dài hạn",27691690306,VND
Phải trả khác,2831943152,VND
Tiền đặt cọc của khách hàng mua nhà,210471089812,VND
Bảo hiểm xã hội,47311550260,VND
Bà Bùi Ngọc Mai,152082000,VND
