Chi_tieu,Gia_tri,Don_vi
1. Lợi nhuận trước thuế,892356631269,VND
Khẩu hao tài sản cố định và bất động sản đầu tư,66311912394,VND
Các khoản dự phòng,54184894372,VND
Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,102537725,VND
(Lãi) từ hoạt động đầu tư,-964249579266,VND
Chi phí lãi vay,9589605241,VND
Các khoản điều chỉnh khác,1038186061,VND
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu đôna,59334187796,VND
Giảm các khoản phải thu,104341733874,VND
(Tăng) hàng tồn kho,-160540030583,VND
"(Giảm)/Tăng các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",-226351035942,VND
Giảm/(Tăng) chi phí trả trước,17234896230,VND
Tiền lãi vay đã trả,-14888378553,VND
Thuế thu nhập doanh nghiệp đã nộp,-21199659465,VND
Tiền chi khác cho hoạt động kinh doanh,-30292692427,VND
Lưu chuyển tiền thuần từ hoạt động kinh doanh,-272360979070,VND
"1. Tiền chi mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",-33523217787,VND
"2. Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",1924445762,VND
"3. Tiền chi cho vay, mua công cụ nợ của đơn vị khác",-2970993927322,VND
"4. Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",2583338405746,VND
5. Tiền thu hồi đầu tư vốn vào đơn vị khác,98309306157,VND
"6. Thu lãi tiền cho vay, cổ tức và lợi nhuận được chia",963069729970,VND
Lưu chuyển tiền thuần từ hoạt động đầu tư,642124742526,VND
2. Khoản nộp về quỹ Hỗ trợ sắp xếp doanh nghiệp phát sinh từ cổ phần hóa Tổng Công ty,-46548893851,VND
3. Tiền thu từ đi vay,548285169345,VND
4. Tiền trả nợ gốc vay,-543520658919,VND
5. Cổ tức trả cho cổ đông,-356517231969,VND
6. Lợi nhuận nộp về ngân sách Nhà nước cho giai đoạn Tổng Công ty là doanh nghiệp Nhà nước,-38711648661,VND
Lưu chuyển tiền thuần từ hoạt động tài chính,-437013264055,VND
Lưu chuyển tiền thuần trong năm (50=20+30+40),-67249500599,VND
Tiền và tương đương tiền đầu năm,189375414120,VND
Tiền và tương đương tiền của Công ty TNHH MTV Ván dán Vinafor Bắc Giang tại ngày chuyển đổi thành công ty con,1363569331,VND
Ảnh hưởng của thay đổi tỷ giá hồi đoái quy đổi ngoại tệ,23041771,VND
Tiền và tương đương tiền cuối năm (70=50+60+61),123512524623,VND
