Chi_tieu,Gia_tri,Don_vi
Phải trả các bên liên quan,26530187925,%
Công ty TNHH chăn nuôi công nghệ cao Sông Hinh - Phải trả lãi vay,1910120548,%
Công ty Cổ phần Nông nghiệp BAF Bình Định - Phải trả lãi vay,1252832877,%
Công ty TNHH Đầu Tư Trang Trại Xanh 2,2460000000,%
Công ty TNHH SX TM DV Chăn Nuôi Minh Thành,20786234500,%
Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh,121000000,%
Phải trả các đơn vị và cá nhân khác,33468372510,%
Bảo hiểm xã hội,822508830,%
Bảo hiểm thất nghiệp,483684945,%
Công ty Cổ phần CBOT Việt Nam,653445205,%
"Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn",23369290733,%
Phải trả tiền Chế độ Bảo hiểm xã hội,31360000,%
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),4600000000,%
Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),3000000000,%
Các khoản phải trả ngắn hạn khác,508082797,%
