Chi_tieu,Gia_tri,Don_vi
Chi phí trả trước ngắn hạn,15675228907,VND
Chi phí trả trước về thuê văn phòng,593994887,VND
Công cụ dụng cụ xuất dùng,7934110251,VND
Phí bảo lãnh ngân hàng,2281669704,VND
Chi phí trả trước ngắn hạn khác,4865454065,VND
Chi phí trả trước dài hạn,185431288136,VND
Công cụ dụng cụ xuất dùng,13007056592,VND
Tiền thuê đất (*),55178679019,VND
Chi phí môi giới,79690044929,VND
Phí bảo lãnh ngân hàng,4379392514,VND
Chi phí mua bảo hiểm,2799589172,VND
Phí cải tạo và sửa chữa,6973460386,VND
Chi phí trả trước dài hạn khác,23403065524,VND
