Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan,678197156889,
Phải thu gốc hợp tác đầu tư (i),662698000000,
- Công ty Cổ phần Đầu tư Bắt động sản F.I.T,376300000000,
- Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,286398000000,
Phải thu lãi hợp tác đầu tư,14150153489,
- Công ty Cổ phần Đầu tư Bắt động sản F.I.T,9497880268,
- Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,4652273221,
Phải thu các khoản chỉ hộ,1349003400,
- Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Charlotte,13000000,
- Công ty CP Được Phạm Cửu Long,1336003400,
Phải thu các tổ chức và cá nhân khác,105082318461,
Phải thu gốc hợp tác đầu tư (i) (ii),100000000000,
- Công ty Cổ phần Đầu tư và Khoảng sản Hợp Thành (ii),100000000000,
Dự thu lãi tiền gửi có kỳ hạn,4739162604,
Tạm ứng phải thu cán bộ công nhân viên,245841788,
