Chi_tieu,Gia_tri,Don_vi
Bên liên quan,11707359994,%
Công ty CP Trang trí Nội thất Onwa Tech,11707359994,%
Bên khác,4159031806429,%
Công ty CP Cơ khí và Nhôm kinh Anh Việt,36538762720,%
Công ty TNHH MTV Máy Xây dựng Matec,46892438068,%
Công ty CP Kỹ thuật Jesco Hòa Bình,39842624314,%
Công ty CP Thép Povina,23828109471,%
Công ty CP BM Windows,47090969488,%
Công ty CP Đầu tư Thương mại và Kỹ thuật Hòa Bình,53078529024,%
Công ty CP Kỹ thuật và Xây dựng Searefico,43448820323,%
Công ty CP Cửa Sunspace,17869425377,%
Công ty CP DV & KT Cơ điện lạnh R.E.E,50707184793,%
Các người bán khác,3799734942851,%
