Chi_tieu,Gia_tri,Don_vi
Lợi nhuận trước thuế,302659635591,VND
Điều chỉnh cho các khoản,-167384454886,VND
- Khấu hao tài sản cố định và bất động sản đầu tư,65288186437,VND
- Các khoản dự phòng,1544085842,VND
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",-2553556634,VND
"- Lãi, lỗ từ hoạt động đầu",-243876973819,VND
- Chi phí lãi vay,12213803288,VND
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,135275180705,VND
"- Tăng, giảm các khoản phải thu",12464337420,VND
"- Tăng, giảm hàng tồn kho",-13228560380,VND
"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",15348344543,VND
"- Tăng, giảm chi phí trả trước",-34656219880,VND
- Tiền lãi vay đã trả,-12300121350,VND
- Thuế thu nhập doanh nghiệp đã nộp,-6866846826,VND
- Tiền thu khác từ hoạt động kinh doanh,49094524244,VND
- Tiền chi khác cho hoạt động kinh doanh,-70939654077,VND
Lưu chuyển tiền thuần từ hoạt động kinh doanh,74190984399,VND
"1. Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",-26860006423,VND
"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",6571881559,VND
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",-1163583618460,VND
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",1080677173646,VND
5. Tiền chi đầu tư góp vốn vào đơn vị khác,791191660,VND
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,206988043774,VND
"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",238711477525,VND
Lưu chuyển tiền thuần từ hoạt động đầu tư,343296143281,VND
3. Tiền thu từ đi vay,471990197053,VND
4. Tiền trả nợ gốc vay,-570411949529,VND
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",-144576329056,VND
Lưu chuyển tiền thuần từ hoạt động tài chính,-242998081532,VND
