Chi_tieu,Gia_tri,Don_vi
1. Các khoản phải thu bán các tài sản tài chính,192130223980,VND
Trong đó các khoản phải thu về bán các tài sản tài chính khó có khả năng thu hồi,190191227580,VND
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính (*)",381485372339,VND
3. Trả trước cho người bán,1576813407177,VND
- Ứng trước tiền mua chứng khoán,1503000000000,VND
- Khác,73813407177,VND
4. Phải thu các dịch vụ CTCK cung cấp,33294883844,VND
Trong đó phải thu khó đòi các dịch vụ CTCK cung cấp,486622498,VND
5. Các khoản phải thu khác,523726032105,VND
6. Dự phòng phải thu khó đòi,-190492456636,VND
Tổng cộng,2516957462809,VND
Dự phòng phải thu bán các tài sân tải chính khó đôi,190191227580,VND
- Công ty TNHH TMXDPhúc Bảo Minh,190191227580,VND
Phải thu các dịch vụ công ty chứng khoán cung cấp khó đôi,486622498,VND
- Công ty Cổ phần Hung Thịnh Land,50000000,VND
- Công ty Cổ phần Hung Thịnh Incons,120000000,VND
- Phải thu hoạt động quản lý danh mục quá hạn,316622498,VND
Tổng cộng,190677850078,VND
