Chi_tieu,Gia_tri,Don_vi
Vay và nợ thuê tài chính ngắn hạn,864746892856,VND
Vay ngắn hạn,174983815400,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (1),174983815400,VND
Trải phiếu phát hành đến hạn trả (2),417273219456,VND
Vay dài hạn đến hạn trả,272489858000,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (3),152489858000,VND
- Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Gia Lai (4),120000000000,VND
Vay và nợ thuê tài chính dài hạn,1433391403555,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (3),1233110000000,VND
- Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Gia Lai (4),200281403555,VND
