Chi_tieu,Gia_tri,Don_vi
Phải thu Nhà nước về cổ phần hóa (i),24305035075,VND
Công ty TNHH Điện tử DLG Ansen,7948896585,VND
Phải thu về lãi cho vay,235190991796,VND
- Công ty CP Trồng rừng & Cây CN ĐLGL,24307687444,VND
- Công ty TNHH MTV Việt Gia Phát,33136501512,VND
- Công ty CP Đầu tư Xây dựng ĐLGL,24931007623,VND
- Các đối tượng khác,152815795217,VND
"Phải thu các hộ trồng chè, cà phê",711953999,VND
Tạm ứng,6607136826,VND
"Ký cược, ký quỹ",7842135215,VND
Công ty Cổ phần Đầu tư Xây dựng Vạn Gia Long (ii),90000000000,VND
Công ty TNHH SX-TM-DV Đồng Phú Hưng (iii),195000000000,VND
Công ty CP Đầu tư Xây dựng Vạn Gia Long (tiền cọc trả cho KH),26586408450,VND
Ông Đoàn Hải Việt (iv),14000000000,VND
Lãi vay trả trước,2013914637,VND
"Phải thu BHXH, BHYT",37687200,VND
Phải thu khác,35472842746,VND
