Chi_tieu,Gia_tri,Don_vi
Phải trả ngắn hạn khác,1428251872080,VND
Nhận đặt cọc chuyển nhượng dự án,1098011652900,VND
Lợi nhuận được chia từ hợp tác kinh doanh,116388584457,VND
"Lệ phí trước bạ, quỹ bảo trì chung cư (*)",96536008445,VND
Phải trả ông Phan Văn Bình,40549957848,VND
"Chi phí đến bù, giải tỏa phải trả",24773442950,VND
Nhận đặt cọc từ khách hàng,14163848004,VND
"Nhận ký quỹ, ký cược",9035327500,VND
Phải trả khác,28748049976,VND
Phải trả dài hạn khác,20054120000,VND
Nhận hợp tác đầu tư các dự án bất động sản (**),19600000000,VND
"Nhận ký quỹ, ký cược khác",454120000,VND
