Chi_tieu,Gia_tri,Don_vi
Lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,436692405098,VND
Lợi nhuận trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,25018629163,VND
Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,5584829466,VND
Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,-1744386257,VND
Lãi từ hoạt động đầu tư,-438507740856,VND
Chi phí lãi vay,2921504158,VND
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,29965240772,VND
(Tăng)/giảm các khoản phải thu,-57094051363,VND
Tăng hàng tồn kho,-79020404474,VND
Tăng các khoản phải trả,69859585281,VND
Giảm/(tăng) chi phí trả trước,5365750702,VND
Tiền lãi vay đã trả,-1989902586,VND
Thuế thu nhập doanh nghiệp đã nộp,-6586661324,VND
Tiền thu khác từ hoạt động kinh doanh,310267308,VND
Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,-39190175684,VND
"Tiền chỉ để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",-12219444021,VND
"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",232445455,VND
"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",-202097620833,VND
"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",5497219455,VND
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",209731716787,VND
Lưu chuyển tiền thuần từ hoạt động đầu tư,1144316843,VND
Tiền trả lại vốn góp cho các chủ sở hữu,-1620814208133,VND
Tiền thu từ đi vay,184816181657,VND
Tiền trả nợ gốc vay,-162105725532,VND
Lợi nhuận chuyển về cho ngân sách Nhà nước,-143721848597,VND
Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động tài chính,-1741825600605,VND
Lưu chuyển tiền thuần trong kỳ,-1779871459446,VND
Tiền và tương đương tiền đầu kỳ,1883659146430,VND
Tiền và tương đương tiền cuối kỳ,103787686984,VND
