Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,739778369863,VND
- Tiền gửi có kỳ hạn (*),172681369863,VND
- Trái phiếu,20000000000,VND
- Các khoản đầu tư khác (**),547097000000,VND
Công Ty CP Đầu Tư Thương Mại Hoa Sen Việt Nam,105000000000,VND
Công ty CP Đầu tư Bất Đông Sản F.I.T,220283000000,VND
Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,135000000000,VND
Công ty CP FIT Cosmetics,6475000000,VND
Công ty CP Đầu tư và Phát triển Nông sản,70339000000,VND
Công ty CP Today Cosmetics,10000000000,VND
Đầu tư vào Công ty con,2193770036914,VND
Công ty CP Vật tư Kỹ thuật Nông nghiệp Cần Thơ,880593089954,VND
Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T,100000000000,VND
Công ty CP Dược phẩm Cửu Long,656566946960,VND
Công ty CP Đầu tư Bất động sản F.I.T,319000000000,VND
Công ty CP F.I.T Consumer (*),237610000000,VND
