Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,672081978294,VND
Tạm ứng,1856699728,VND
"Cầm cố, ký cược, ký quỹ",42729850652,VND
Công ty TNHH MTV Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2720000000,VND
Sở Kế hoạch và Đầu tư tỉnh Kiên Giang (3),14715000000,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (4),19831495000,VND
"Các khoản ký quỹ, ký cược khác",363355652,VND
Phải thu khác,627495427914,VND
Lãi dự thu tiền gửi,5116472366,VND
Các khoản phải thu khác,622378955548,VND
Tiền đền bù dự án Khu biệt thự cao cấp Sonasea Residences (5),615882351880,VND
Thuế TNCN phải thu CBCNV,2131288189,VND
Các khoản phải thu khác,4365315479,VND
Dài hạn,9949570694,VND
"Ký quỹ, ký cược dài hạn",8257486694,VND
Phải thu khác,1692084000,VND
Ban đền bù GPMB Quốc Oai (6),1692084000,VND
