Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,1176436193206,VND
Khách hàng Dự án Chung cư Vũng Tàu Gateway,373095666620,VND
Khách hàng Dự án Khu căn hộ cao cấp DIC Phoenix,130062836683,VND
Khách hàng Dự án Khu đô thị mới Nam Vĩnh Yên (i),378731652827,VND
Khách hàng Dự án Trung tâm Chí Linh - Vũng Tàu,22717503041,VND
khách hàng Dự án DIC Star Aparts Hotel Vũng Tàu-CSJ,25722176143,VND
Công ty CP Green Mark Construction,46324105353,VND
Công ty TNHH Logistics Cái Mép,38973811580,VND
Phải thu ngắn hạn của khách hàng khác,160808440959,VND
Phải thu khách hàng là Bên thứ ba,1166553375196,VND
Phải thu khách hàng là Bên liên quan (Thuyết minh VIII.2),9882818010,VND
