Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,26101030230,VND
Kinh phí công đoàn,196165392,VND
"Nhận ký quỹ, ký cược ngắn hạn",11304555369,VND
Công ty CP Đầu tư và Kinh doanh bất động sản Hải Phát (1),10100000000,VND
Công ty TNHH Phát triển và Kết nối dịch vụ HACOSE,326194671,VND
Các đối tượng khác,878360698,VND
"Các khoản phải trả, phải nộp khác",14600309469,VND
Các đối tượng khác,14600309469,VND
Dài hạn,32385429834,VND
"Nhận ký quỹ, ký cược dài hạn",26278143334,VND
Công ty CP Đầu tư MPRO,653465405,VND
Công ty CP Máy - Thiết bị Dầu khí,362192498,VND
Chi nhánh Công ty TNHH HQ PAPER tại Hà Nội,513384369,VND
Tổng Công ty CP Xây lắp dầu khí Việt Nam,1701041612,VND
Các đối tượng khác,23048059450,VND
"Các khoản phải trả, phải nộp khác",6107286500,VND
Phí bảo trì Dự án Chi Đông,1321506153,VND
Phí bảo trì dự án nhà ở xã hội,4000451334,VND
Các đối tượng khác,785329013,VND
