Chi_tieu,Gia_tri,Don_vi
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,371872035201,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,43110778001,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,13869898897,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,-605027615,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,-348449880288,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,6339661925,VND
I. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình Các khoản trích lập dự phòng Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ Lãi từ hoạt động đầu tư Chi phí lãi vay,86137466121,VND
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,10986998470,VND
Giảm/(tăng) các khoản phải thu Giảm hàng tồn kho,32081619516,VND
Giảm/(tăng) các khoản phải thu Giảm hàng tồn kho,33765740837,VND
"Giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",-25262157331,VND
(Tăng)/giảm chi phí trả trước,-7809142520,VND
Tiền lãi vay đã trả,-21483530084,VND
Thuế thu nhập doanh nghiệp đã nộp,-41399279582,VND
Tiền chi khác cho hoạt động kinh doanh,67017715427,VND
Lưu chuyển tiền thuần từ/(sử dụng) vào hoạt động kinh doanh,67017715427,VND
"Tiền chỉ để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",-59569696399,VND
"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",452110267,VND
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",-495888376452,VND
"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",536328523232,VND
Tiền chi đầu tư góp vốn vào đơn vị khác,-121495500000,VND
Tiền thu hồi đầu tư góp vốn vào đơn vị khác,66600519810,VND
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",249963152193,VND
Lưu chuyển tiền thuần từ hoạt động đầu tư,176390732651,VND
Tiền thu từ đi vay,285998270992,VND
Tiền trả nợ gốc vay,-261585401771,VND
Cổ tức trả cho cổ đông,-231767546850,VND
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,-207354677629,VND
Lưu chuyển tiền thuần trong năm,36053770449,VND
Tiền và tương đương tiền đầu năm,163097129827,VND
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,-153633451,VND
Tiền và tương đương tiền cuối năm,198997266825,VND
