Chi_tieu,Gia_tri,Don_vi
- Phải thu về tạm ứng,12375275473,VND
- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành,128714225213,VND
+ Tiền lãi cho vay ngắn hạn,12830044391,VND
+ Tiền lãi bổ sung theo thỏa thuận (2),115884180822,VND
- Phải thu lãi tiền gửi,110082192,VND
- Phải thu cổ tức và lợi nhuận được chia,2016479514,VND
- Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha (1),87986422597,VND
- Phải thu tiền chi hộ,657031418,VND
- Phải thu khác,118371000,VND
"- Ký cược, ký quỹ",23000000,VND
- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành tiền lãi cho vay,29984465152,VND
c) Trong đó: Phải thu khác là các bên liên quan,161123570297,VND
