Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,35073534113,
Chi phi trích trước tạm tính giá vốn hàng hóa,33275556889,
Các khoản khác b) Dài hạn,1797977224,
a) Ngắn hạn,131470108562,
Kinh phí công đoàn,2739067199,
Bảo hiểm xã hội,484060000,
Bảo hiểm y tế,5850000,
Bảo hiểm thất nghiệp,21478000,
"Nhận ký quỹ, ký cược ngắn hạn",15660117500,
"Cổ tức, lợi nhuận phải trả",1024359000,
"Các khoản phải trả, phải nộp khác",111535176863,
Võ Đức Thảo,2999051047,
"Các khoản phải trả, phải nộp khác",108536125816,
b) Dài hạn,1320000000,
"Nhận ký quỹ, ký cược dài hạn",1320000000,
a) Ngắn hạn,8704601693,
Doanh thu từ chương trình khách hàng truyền thống,8704601693,
b) Dài hạn,12077519372,
Doanh thu từ chương trình khách hàng truyền thống,12077519372,
