Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,130824206180,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",394057946,VND
"Nhận ký quỹ, ký cược ngắn hạn",126181532963,VND
Đặt cọc thuê nhà tháp C.E.O,3254618269,VND
Trần Ngọc Thảo (1),115756914694,VND
Các đối tượng khác,7170000000,VND
"Các khoản phải trả, phải nộp khác",4248615271,VND
Trung tâm phát triển quỹ đất huyện Quốc Oai (2),2361511922,VND
Các đối tượng khác,1887103349,VND
Dài hạn,30861341757,VND
"Nhận ký quỹ, ký cược dài hạn",30861341757,VND
Đặt cọc thuê nhà tháp C.E.O,5617700557,VND
Các đối tượng khác,25243641200,VND
