Chi_tieu,Gia_tri,Don_vi
Lợi nhuận trước thuế Điều chỉnh cho các khoản:,511270934806,VND
Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình,50968506233,VND
Các khoản trích lập dự phòng,547009427,VND
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,923249860,VND
Lãi từ hoạt động đầu tư,-514563961049,VND
Chi phí lãi vay,5327736290,VND
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,54473475567,VND
Giảm/(tăng) các khoản phải thu,120814804943,VND
Tăng hàng tồn kho,-15554764013,VND
(Giảm)/tăng các khoản phải trả,-12274370356,VND
Tăng chi phí trả trước,-9603112260,VND
Tiền lãi vay đã trả,-15987454165,VND
Thuế thu nhập doanh nghiệp đã nộp,-30340951793,VND
Tiền chi khác cho hoạt động kinh doanh,-31255303732,VND
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,60272324191,VND
"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",-68941525631,VND
"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",7114779522,VND
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",-322800873180,VND
"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",379470105894,VND
Tiền chi đầu tư góp vốn vào đơn vị khác,-28716709000,VND
Tiền thu hồi đầu tư góp vốn vào đơn vị khác,19687657030,VND
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",265719888247,VND
Lưu chuyển tiền thuần từ hoạt động đầu tư,251533322882,VND
"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",10994250000,VND
Tiền thu từ đi vay,485702793108,VND
Tiền trả nợ gốc vay,-514239170133,VND
Cổ tức trả cho cổ đông,-228162909250,VND
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,-245705036275,VND
Lưu chuyển tiền thuần trong năm,66100610798,VND
Tiền và tương đương tiền đầu năm,109883455162,VND
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,11018514,VND
Tiền và tương đương tiền cuối năm,175995084474,VND
