Chi_tieu,Gia_tri,Don_vi
Số dư đầu năm,1002197783017,VND
- Mua trong năm,15363190848,VND
- Chuyển sang chi phí trả trước dài hạn (*),-189383774997,VND
"- Thanh lý, nhượng bán",-11570185175,VND
Số dư cuối năm,827626391147,VND
Số dư đầu năm,390331145118,VND
- Khấu hao trong năm,36628451091,VND
- Chuyển sang chi phí trả trước dài hạn (*),-47980828466,VND
"- Thanh lý, nhượng bán",-11483031738,VND
Số dư cuối năm,373034296589,VND
1. Tại ngày đầu năm,611866637899,VND
2. Tại ngày cuối năm,454592094558,VND
