Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,129072696202,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",70074320,VND
"Nhận ký quỹ, ký cược ngắn hạn",118556997808,VND
Đặt cọc thuê nhà tháp C.E.O,1175083114,VND
Trần Ngọc Thảo (1),115756914694,VND
Các đối tượng khác,1625000000,VND
"Các khoản phải trả, phải nộp khác",9409884533,VND
Trung tâm phát triển quỹ đất huyện Quốc Oai (2),8377736000,VND
Các đối tượng khác,1032148533,VND
Dư có phải thu khác,1035739541,VND
Dài hạn,32449554549,VND
"Nhận ký quỹ, ký cược dài hạn",29874855764,VND
Đặt cọc thuê nhà tháp C.E.O,4631214564,VND
Các đối tượng khác,25243641200,VND
"Các khoản phải trả, phải nộp khác",2574698785,VND
Phí bảo trì dự án nhà ở xã hội,2574698785,VND
