Chi_tieu,Gia_tri,Don_vi
Doanh thu,5198209275,VND
Công ty CP Đầu tư Phát triển Xây dựng Số 1,27503282,VND
Công ty CP Đầu tư Phát triển - Xây dựng (DIC) Số 2,182220323,VND
Công ty TNHH Du lịch DIC,1312194586,VND
Công ty CP Xây dựng DIC Holdings,15660909,VND
Công ty CP Đầu tư Phát triển Xây dựng - Bê tông,329268225,VND
Công ty CP Vina Đại Phước,3331361950,VND
Công ty CP Đầu tư Phát triển Xây dựng Số 1,77715001410,VND
Công ty CP Gạch men Anh Em DIC,3760575267,VND
Công ty CP Xây dựng DIC Holdings,24923147810,VND
