Chi_tieu,Gia_tri,Don_vi
Vay dài hạn,3109031910424,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai (i1),778769403555,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai (i2),1937781519050,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai (i3),55174137200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM (i4),198293066129,VND
- Liên hiệp Chè Việt Nam (i5),789396390,VND
- Trịnh Đình Trường (i6),138224388100,VND
Trái phiếu thường,498728272679,VND
- Vay dài hạn đến hạn trả trong vòng 1 năm,635217823329,VND
- Trái phiếu phát hành đến hạn,385763136000,VND
Vay và nợ thuê tài chính dài hạn,2586779223774,VND
