Chi_tieu,Gia_tri,Don_vi
Doanh thu,16452051354,VND
Công ty TNHH Du lịch DIC,13242283644,VND
Công ty CP Đầu tư Phát triển Xây dựng - Bê tông,165790625,VND
Công ty CP Vina Đại Phước,2940267900,VND
Công ty CP Đầu tư Phát triển Xây dựng Số 1,35850840,VND
Công ty CP Đầu tư Phát triển Tầm nhìn DIC,23027777,VND
Công ty CP Đầu tư Phát triển Thương mại DIC,23027777,VND
Cung cấp dịch vụ,13509259,VND
Công ty CP bắt động sản D.I.C,8293532,VND
Công ty CP Gạch men Anh Em DIC,3565550609,VND
Công ty CP Đầu tư Phát triển Phương Nam,1472127222,VND
