Chi_tieu,Gia_tri,Don_vi
Công ty Cổ phần Khu công nghiệp Sài Gòn – Nhơn Hội (i),435736501000,VND
Công ty Cổ phần Tư vấn và Đầu tư Kinh Bắc (ii),134100000000,VND
Công ty Cổ phần Đầu tư Bất động sản Saigontel (iii),95013698629,VND
Tổng Công ty Xây dựng Hà Nội – CTCP (iv),70805469057,VND
Công ty Cổ phần Đầu tư Sài Gòn – Huế (v),65000000000,VND
Công ty Cổ phần Đầu tư và Du lịch Sài Gòn – Lâm Đồng (vi),14077232877,VND
Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng (vii),11144473296,VND
Công ty Cổ phần Du lịch Sài Gòn – Hàm Tân (viii),9600000000,VND
Công ty Cổ phần Địa ốc Viễn Đông Việt Nam (ix),9248752669,VND
Công ty Cổ phần Dịch vụ Bưu chính Viễn thông Sài Gòn (x),7555225802,VND
Phải thu về cho vay các công ty khác,14151107689,VND
Phải thu cho vay các bên liên quan(Thuyết minh số 29),58647561337,VND
TỔNG CỘNG,925080022356,VND
Dự phòng phải thu khác về cho vay khó đòi,-500000000,VND
Công ty Cổ phần Dịch vụ Kinh Bắc (xi),139910000000,VND
Các bên khác,1000000000,VND
TỔNG CỘNG,140910000000,VND
