Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,15837699128,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",286191020,VND
"Nhận ký quỹ, ký cược ngắn hạn",2120262325,VND
Đặt cọc thuê nhà tháp C.E.O,785262325,VND
Các đối tượng khác,1335000000,VND
"Các khoản phải trả, phải nộp khác",13431245783,VND
Trung tâm phát triển quỹ đất huyện Quốc Oai (2),8377736000,VND
Các đối tượng khác,5053509783,VND
Dài hạn,35259562487,VND
"Nhận ký quỹ, ký cược dài hạn",29998150495,VND
Đặt cọc thuê nhà tháp C.E.O,4776103675,VND
Các đối tượng khác,25222046820,VND
"Các khoản phải trả, phải nộp khác",5261411992,VND
Phí bảo trì Dự án Chi Đông,1321506153,VND
Phí bảo trì dự án nhà ở xã hội,3281122596,VND
Các đối tượng khác,658783243,VND
