Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,3818308058953,%
Vay ngắn hạn (5.24.1),3645194349165,%
Vay dài hạn đến hạn trả (5.24.3),52801709784,%
Trái phiếu thường đến hạn trả,120312000004,%
- Quỹ Đầu Tư Cơ Hội PVI (5.24.2),86000000000,%
- Quỹ Đầu Tư Hạ Tàng PVI (5.24.2),14000000000,%
- Công ty CP Chứng khoán Ngân hàng TMCP Công Thương Việt Nam (5.24.2),24600000000,%
- Chi phí phát hành trái phiếu,-4287999996,%
Vay dài hạn,532421152665,%
Vay dài hạn (5.24.3),207148812477,%
Trái phiếu thường (5.24.2),496312000000,%
Nợ thuê tài chính dài hạn (5.24.4),2074049972,%
Khoản vay và nợ dài hạn đến hạn trả trong 12 tháng,-52801709784,%
Khoản trái phiếu thường đến hạn trả trong 12 tháng,-120312000000,%
