Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,2864859159683,VND
Nhận đặt cọc của Công ty Cổ phần TNT Phú Hòa để chuyển nhượng dự án,1848795200000,VND
Nhận đặt cọc của các khách hàng khác để chuyển nhượng dự án,516831802500,VND
"Nhận ký quỹ, ký cược",192788593923,VND
Lợi nhuận được chia từ hợp tác kinh doanh,136388584457,VND
"Lệ phí trước bạ, quỹ bảo trì chung cư (i)",32308365792,VND
"Chi phí đến bù, giải tỏa phải trả",19990483579,VND
Phải trả ông Phan Văn Bình,16425635609,VND
Phải trả khác,101330493823,VND
Dài hạn,51836344172,VND
Nhận hợp tác đầu tư các dự án bất động sản (ii),19596218672,VND
"Nhận ký quỹ, ký cược",32240125500,VND
