Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,102578625133,VND
Tài sản thừa chờ giải quyết,689270748,VND
Kinh phí công đoàn,3208025239,VND
Bảo hiểm xã hội,2295000,VND
Bảo hiểm y tế,264514750,VND
Bảo hiểm thất nghiệp,180000,VND
"Nhận ký quỹ, ký cược ngắn hạn",6846577860,VND
"Cổ tức, lợi nhuận phải trả",1110719000,VND
"Các khoản phải trả, phải nộp khác",90457042536,VND
+ Võ Đức Thảo,3010593134,VND
"+ Các khoản phải trả, phải nộp khác",117322886174,VND
b) Dài hạn,1870000000,VND
"Nhận ký quỹ, ký cược dài hạn",1870000000,VND
