Chi_tieu,Gia_tri,Don_vi
"- Chi phí lãi vay, trái phiếu",54119155306,
- Chi phí Upas L/C,1504989491,
- Chi phí phải trả khác,5684172348,
- Công ty Cổ phần Đầu tư Infinity Group,38980014711,
- Doanh thu cho thuê nhận trước,2484643733,
- Doanh thu nhận trước,3794443324,
- Doanh thu cho thuê đất khu công nghiệp,74875808322,
- Kinh phí công đoàn,1300341569,
- Các khoản bảo hiểm,786796192,
- Phải trả lãi vay,20199956677,
"- Nhận ký quỹ, ký cược ngắn hạn",8634701080,
"- Cổ tức, lợi nhuận phải trả",5693572319,
- Nhận vốn góp hợp đồng hợp tác đầu tư (1),276071000000,
- Phải trả Upas L/C (2),122125139604,
- Chi phí lãi từ hợp đồng hợp tác đầu tư,5907419177,
"- Các khoản phải trả, phải nộp khác",18201552334,
- Công ty Cổ phần Phú Hữu Gia,6532638904,
- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,218071000000,
- Công ty Cổ phần Chíp Sáng,4200000000,
- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,4018577408,
- Công ty Cổ phần Đầu tư và Phát triển Địa ốc NHT,16153566379,
- Đoàn Sơn Anh,45000000000,
- Các đối tượng khác,164944696261,
