Chi_tieu,Gia_tri,Don_vi
Ngân hàng Thương mại Cổ phần Phương Đông,629540640000,VND
Ngân hàng TNHH MTV Shinhan Việt Nam,614718317700,VND
Ngân hàng Thương mại Cổ phần Tiên Phong,564335944165,VND
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,582518384241,VND
Ngân hàng Citibank Việt Nam,429667211453,VND
Tập đoàn Đầu khí Quốc gia Việt Nam,373375717172,VND
Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vương,101820000000,VND
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Sài Gòn,66670000000,VND
Ngân hàng Thương mại Cổ phần Quân đội,31563323521,VND
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,26714499998,VND
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,6539988000,VND
