Chi_tieu,Gia_tri,Don_vi
Phải thu các bên liên quan,19255131513,VND
Tạm ứng thành viên Ban lãnh đạo (*),19255131513,VND
Phải thu các tổ chức và cá nhân khác,27016044113,VND
Tiền lãi cho vay,1841945205,VND
Tạm ứng,1559995426,VND
Đặt cọc khác,2600000,VND
"Ký quỹ, ký cược",26760000,VND
Đặt cọc tiền chuyển nhượng vốn góp của Ông Phạm Hùng Thắng tại Công ty TNHH Chăn Nuôi Nam An Khánh,4000000000,VND
Đặt cọc tiền chuyển nhượng vốn góp của Ông Phạm Hùng Thắng tại Công ty TNHH Đầu Tư Trang Trại Xanh 1,6000000000,VND
Đặt cọc tiền chuyển nhượng vốn góp của Ông Phạm Hùng Thắng tại Công ty TNHH Đầu Tư Trang Trại Xanh 2,4500000000,VND
"Phải thu GENESUS, INC do heo chết Nhập khẩu",5601293725,VND
Phải thu AG WORLD INTERNATIONAL CORP do heo chết nhập khẩu,2922349559,VND
Các khoản phải thu ngắn hạn khác,561100198,VND
