Chi_tieu,Gia_tri,Don_vi
Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào (i),733940875,Nghin VND
Phải thu từ bán hàng và cung cấp dịch vụ,104861150,Nghin VND
"- Công ty Cổ phần Nông Lâm NghiệpCánh Đồng Vàng (""Cánh Đồng Vàng"")",24541653,Nghin VND
"- Zhengzhou Tai Wang Import and Export Trade Co., Ltd",20373151,Nghin VND
- Các khách hàng khác,59946346,Nghin VND
TỔNG CỘNG,838802025,Nghin VND
Dự phòng phải thu ngắn hạn khó đòi,-63812369,Nghin VND
GIÁ TRỊ THUÀN,774989656,Nghin VND
Phải thu các bên liên quan (TM số 31),629381,Nghin VND
Phải thu bên khác,774360275,Nghin VND
Số đầu năm,44233627,Nghin VND
Dự phòng trích lập trong năm,20784961,Nghin VND
Sử dụng và hoàn nhập dự phòng trong năm,-1206219,Nghin VND
Số cuối năm,63812369,Nghin VND
