Chi_tieu,Gia_tri,Don_vi
Phải thu từ bán hàng và cung cấp dịch vụ,115083863,Nghin VND
- Thaco Agri,67814950,Nghin VND
"- Zhengzhou Tai Wang Import and Export Trade Co., Ltd",22065328,Nghin VND
- Các khách hàng khác,25203585,Nghin VND
TỔNG CỘNG,115083863,Nghin VND
Dự phòng phải thu ngắn hạn khó đòi,-41631763,Nghin VND
GIÁ TRỊ THUÀN,73452100,Nghin VND
Phải thu các bên liên quan (TM số 30),67814950,Nghin VND
Phải thu bên khác,5637150,Nghin VND
Số đầu năm,65490646,Nghin VND
Dự phòng trích lập trong năm,3795864,Nghin VND
Hoàn nhập và xóa số dự phòng trong năm,-27654747,Nghin VND
Số cuối năm,41631763,Nghin VND
