Chi_tieu,Gia_tri,Don_vi
Phải thu thanh lý khoản đầu tư,2350000000,Nghin VND
- THAGRICO (i),2350000000,Nghin VND
Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào (ii),707578103,Nghin VND
Phải thu từ bán hàng và cung cấp dịch vụ (iii),479493941,Nghin VND
- THAGRICO,280542963,Nghin VND
- Công ty Cổ phần Nông Lâm NghiệpCánh Đồng Vàng,24541653,Nghin VND
- Các khách hàng khác,174409325,Nghin VND
TỔNG CỘNG,3537072044,Nghin VND
Dự phòng phải thu ngắn hạn khó đòi,-16368434,Nghin VND
GIÁ TRỊ THUÀN,3520703610,Nghin VND
Phải thu các bên liên quan (TM số 31),2662882662,Nghin VND
Phải thu bên khác,857820948,Nghin VND
