Chi_tieu,Gia_tri,Don_vi
Phải thu từ bán hàng và cung cấp dịch vụ,1053891938,Nghin VND
- Công ty Xuất Nhập khẩu Mittaphap,196269632,Nghin VND
- Công ty Cổ phần Chăn nuôi Gia Lai,132668954,Nghin VND
- Các khách hàng khác,724953352,Nghin VND
Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào,748511168,Nghin VND
Phải thu về thanh lý khoản đầu tư - Công ty Cổ phần Thực phẩm Heygo,516200000,Nghin VND
TỔNG CỘNG,2318603106,Nghin VND
Dự phòng phải thu ngắn hạn khó đòi,-24983876,Nghin VND
GIÁ TRỊ THUÀN,2293619230,Nghin VND
Phải thu các bên thứ ba,2212339701,Nghin VND
Phải thu các bên liên quan (TM số 33),106263405,Nghin VND
